SURVEY_TITLE,MAJOR_FUNCTION,FUNCTION,SUB_FUNCTION,CODE,CAREER_STREAM,CAREER_LEVEL_TITLE,LEVEL_CODE,MCX_POS_CODE,DUMMY_ID
2021 Comptryx,Research & Development,Hardware,Systems Architecture,RHS,Executive,Unknown,EX,RHSEX,5497
2021 Comptryx,Research & Development,Hardware,Systems Architecture,RHS,Management,Senior Director,M6,RHSM6,5498
2021 Comptryx,Research & Development,Hardware,Systems Architecture,RHS,Management,Unknown,MX,RHSMX,5499
2021 Comptryx,Research & Development,Hardware,Systems Architecture,RHS,Management,Director,M5,RHSM5,5500
2021 Comptryx,Research & Development,Hardware,Systems Architecture,RHS,Management,Senior Manager,M4,RHSM4,5501
2021 Comptryx,Research & Development,Hardware,Systems Architecture,RHS,Management,Manager,M3,RHSM3,5502
2021 Comptryx,Research & Development,Hardware,Systems Architecture,RHS,Management,Senior Supervisor,M2,RHSM2,5503
2021 Comptryx,Research & Development,Hardware,Systems Architecture,RHS,Management,Supervisor,M1,RHSM1,5504
2021 Comptryx,Research & Development,Hardware,Systems Architecture,RHS,Professional,Unknown,PX,RHSPX,5505
2021 Comptryx,Research & Development,Hardware,Systems Architecture,RHS,Professional,Fellow,P8,RHSP8,5506
2021 Comptryx,Research & Development,Hardware,Systems Architecture,RHS,Professional,Strategist,P7,RHSP7,5507
2021 Comptryx,Research & Development,Hardware,Systems Architecture,RHS,Professional,Advisory,P6,RHSP6,5508
2021 Comptryx,Research & Development,Hardware,Systems Architecture,RHS,Professional,Expert,P5,RHSP5,5509
2021 Comptryx,Research & Development,Hardware,Systems Architecture,RHS,Professional,Mastery,P4,RHSP4,5510
2021 Comptryx,Research & Development,Hardware,Systems Architecture,RHS,Professional,Proficiency,P3,RHSP3,5511
2021 Comptryx,Research & Development,Hardware,Systems Architecture,RHS,Professional,Developing,P2,RHSP2,5512
2021 Comptryx,Research & Development,Hardware,Systems Architecture,RHS,Professional,Entry,P1,RHSP1,5513
2021 Comptryx,Research & Development,Hardware,Systems Architecture,RHS,Support,Unknown,SX,RHSSX,5514
2021 Comptryx,Research & Development,Hardware,Systems Architecture,RHS,Support,Specialist,S5,RHSS5,5515
2021 Comptryx,Research & Development,Hardware,Systems Architecture,RHS,Support,Advanced,S4,RHSS4,5516
2021 Comptryx,Research & Development,Hardware,Systems Architecture,RHS,Support,Skilled,S3,RHSS3,5517
2021 Comptryx,Research & Development,Hardware,Systems Architecture,RHS,Support,Proficient,S2,RHSS2,5518
2021 Comptryx,Research & Development,Hardware,Systems Architecture,RHS,Support,Associate,S1,RHSS1,5519
2021 Comptryx,Research & Development,Hardware,Systems Architecture,RHS,Unknown,Unknown,XX,RHSXX,5520
2021 Comptryx,Research & Development,Hardware,HW/Electro-Mechanical Engineering,RHW,Executive,Unknown,EX,RHWEX,5521
2021 Comptryx,Research & Development,Hardware,HW/Electro-Mechanical Engineering,RHW,Management,Senior Director,M6,RHWM6,5522
2021 Comptryx,Research & Development,Hardware,HW/Electro-Mechanical Engineering,RHW,Management,Unknown,MX,RHWMX,5523
2021 Comptryx,Research & Development,Hardware,HW/Electro-Mechanical Engineering,RHW,Management,Director,M5,RHWM5,5524
2021 Comptryx,Research & Development,Hardware,HW/Electro-Mechanical Engineering,RHW,Management,Senior Manager,M4,RHWM4,5525
2021 Comptryx,Research & Development,Hardware,HW/Electro-Mechanical Engineering,RHW,Management,Manager,M3,RHWM3,5526
2021 Comptryx,Research & Development,Hardware,HW/Electro-Mechanical Engineering,RHW,Management,Senior Supervisor,M2,RHWM2,5527
2021 Comptryx,Research & Development,Hardware,HW/Electro-Mechanical Engineering,RHW,Management,Supervisor,M1,RHWM1,5528
2021 Comptryx,Research & Development,Hardware,HW/Electro-Mechanical Engineering,RHW,Professional,Unknown,PX,RHWPX,5529
2021 Comptryx,Research & Development,Hardware,HW/Electro-Mechanical Engineering,RHW,Professional,Fellow,P8,RHWP8,5530
2021 Comptryx,Research & Development,Hardware,HW/Electro-Mechanical Engineering,RHW,Professional,Strategist,P7,RHWP7,5531
2021 Comptryx,Research & Development,Hardware,HW/Electro-Mechanical Engineering,RHW,Professional,Advisory,P6,RHWP6,5532
2021 Comptryx,Research & Development,Hardware,HW/Electro-Mechanical Engineering,RHW,Professional,Expert,P5,RHWP5,5533
2021 Comptryx,Research & Development,Hardware,HW/Electro-Mechanical Engineering,RHW,Professional,Mastery,P4,RHWP4,5534
2021 Comptryx,Research & Development,Hardware,HW/Electro-Mechanical Engineering,RHW,Professional,Proficiency,P3,RHWP3,5535
2021 Comptryx,Research & Development,Hardware,HW/Electro-Mechanical Engineering,RHW,Professional,Developing,P2,RHWP2,5536
2021 Comptryx,Research & Development,Hardware,HW/Electro-Mechanical Engineering,RHW,Professional,Entry,P1,RHWP1,5537
2021 Comptryx,Research & Development,Hardware,HW/Electro-Mechanical Engineering,RHW,Support,Unknown,SX,RHWSX,5538
2021 Comptryx,Research & Development,Hardware,HW/Electro-Mechanical Engineering,RHW,Support,Specialist,S5,RHWS5,5539
2021 Comptryx,Research & Development,Hardware,HW/Electro-Mechanical Engineering,RHW,Support,Advanced,S4,RHWS4,5540
2021 Comptryx,Research & Development,Hardware,HW/Electro-Mechanical Engineering,RHW,Support,Skilled,S3,RHWS3,5541
2021 Comptryx,Research & Development,Hardware,HW/Electro-Mechanical Engineering,RHW,Support,Proficient,S2,RHWS2,5542
2021 Comptryx,Research & Development,Hardware,HW/Electro-Mechanical Engineering,RHW,Support,Associate,S1,RHWS1,5543
2021 Comptryx,Research & Development,Hardware,HW/Electro-Mechanical Engineering,RHW,Unknown,Unknown,XX,RHWXX,5544
2021 Comptryx,Research & Development,Hardware,Hardware - Other,RHX,Executive,Unknown,EX,RHXEX,5545
2021 Comptryx,Research & Development,Hardware,Hardware - Other,RHX,Management,Unknown,MX,RHXMX,5546
2021 Comptryx,Research & Development,Hardware,Hardware - Other,RHX,Management,Senior Director,M6,RHXM6,5547
2021 Comptryx,Research & Development,Hardware,Hardware - Other,RHX,Management,Director,M5,RHXM5,5548
2021 Comptryx,Research & Development,Hardware,Hardware - Other,RHX,Management,Senior Manager,M4,RHXM4,5549
2021 Comptryx,Research & Development,Hardware,Hardware - Other,RHX,Management,Manager,M3,RHXM3,5550
2021 Comptryx,Research & Development,Hardware,Hardware - Other,RHX,Management,Senior Supervisor,M2,RHXM2,5551
2021 Comptryx,Research & Development,Hardware,Hardware - Other,RHX,Management,Supervisor,M1,RHXM1,5552
2021 Comptryx,Research & Development,Hardware,Hardware - Other,RHX,Professional,Unknown,PX,RHXPX,5553
2021 Comptryx,Research & Development,Hardware,Hardware - Other,RHX,Professional,Fellow,P8,RHXP8,5554
2021 Comptryx,Research & Development,Hardware,Hardware - Other,RHX,Professional,Strategist,P7,RHXP7,5555
2021 Comptryx,Research & Development,Hardware,Hardware - Other,RHX,Professional,Advisory,P6,RHXP6,5556
2021 Comptryx,Research & Development,Hardware,Hardware - Other,RHX,Professional,Expert,P5,RHXP5,5557
2021 Comptryx,Research & Development,Hardware,Hardware - Other,RHX,Professional,Mastery,P4,RHXP4,5558
2021 Comptryx,Research & Development,Hardware,Hardware - Other,RHX,Professional,Proficiency,P3,RHXP3,5559
2021 Comptryx,Research & Development,Hardware,Hardware - Other,RHX,Professional,Developing,P2,RHXP2,5560
2021 Comptryx,Research & Development,Hardware,Hardware - Other,RHX,Professional,Entry,P1,RHXP1,5561
2021 Comptryx,Research & Development,Hardware,Hardware - Other,RHX,Support,Unknown,SX,RHXSX,5562
2021 Comptryx,Research & Development,Hardware,Hardware - Other,RHX,Support,Specialist,S5,RHXS5,5563
2021 Comptryx,Research & Development,Hardware,Hardware - Other,RHX,Support,Advanced,S4,RHXS4,5564
2021 Comptryx,Research & Development,Hardware,Hardware - Other,RHX,Support,Skilled,S3,RHXS3,5565
2021 Comptryx,Research & Development,Hardware,Hardware - Other,RHX,Support,Proficient,S2,RHXS2,5566
2021 Comptryx,Research & Development,Hardware,Hardware - Other,RHX,Support,Associate,S1,RHXS1,5567
2021 Comptryx,Research & Development,Hardware,Hardware - Other,RHX,Unknown,Unknown,XX,RHXXX,5568
2021 Comptryx,Research & Development,Research,Epidemiology,RMA,Executive,Unknown,EX,RMAEX,5569
2021 Comptryx,Research & Development,Research,Epidemiology,RMA,Management,Senior Director,M6,RMAM6,5570
2021 Comptryx,Research & Development,Research,Epidemiology,RMA,Management,Unknown,MX,RMAMX,5571
2021 Comptryx,Research & Development,Research,Epidemiology,RMA,Management,Director,M5,RMAM5,5572
2021 Comptryx,Research & Development,Research,Epidemiology,RMA,Management,Senior Manager,M4,RMAM4,5573
2021 Comptryx,Research & Development,Research,Epidemiology,RMA,Management,Manager,M3,RMAM3,5574
2021 Comptryx,Research & Development,Research,Epidemiology,RMA,Management,Senior Supervisor,M2,RMAM2,5575
2021 Comptryx,Research & Development,Research,Epidemiology,RMA,Management,Supervisor,M1,RMAM1,5576
2021 Comptryx,Research & Development,Research,Epidemiology,RMA,Professional,Unknown,PX,RMAPX,5577
2021 Comptryx,Research & Development,Research,Epidemiology,RMA,Professional,Fellow,P8,RMAP8,5578
2021 Comptryx,Research & Development,Research,Epidemiology,RMA,Professional,Strategist,P7,RMAP7,5579
2021 Comptryx,Research & Development,Research,Epidemiology,RMA,Professional,Advisory,P6,RMAP6,5580
2021 Comptryx,Research & Development,Research,Epidemiology,RMA,Professional,Expert,P5,RMAP5,5581
2021 Comptryx,Research & Development,Research,Epidemiology,RMA,Professional,Mastery,P4,RMAP4,5582
2021 Comptryx,Research & Development,Research,Epidemiology,RMA,Professional,Proficiency,P3,RMAP3,5583
2021 Comptryx,Research & Development,Research,Epidemiology,RMA,Professional,Developing,P2,RMAP2,5584
2021 Comptryx,Research & Development,Research,Epidemiology,RMA,Professional,Entry,P1,RMAP1,5585
2021 Comptryx,Research & Development,Research,Epidemiology,RMA,Support,Unknown,SX,RMASX,5586
2021 Comptryx,Research & Development,Research,Epidemiology,RMA,Support,Specialist,S5,RMAS5,5587
2021 Comptryx,Research & Development,Research,Epidemiology,RMA,Support,Advanced,S4,RMAS4,5588
2021 Comptryx,Research & Development,Research,Epidemiology,RMA,Support,Skilled,S3,RMAS3,5589
2021 Comptryx,Research & Development,Research,Epidemiology,RMA,Support,Proficient,S2,RMAS2,5590
2021 Comptryx,Research & Development,Research,Epidemiology,RMA,Support,Associate,S1,RMAS1,5591
2021 Comptryx,Research & Development,Research,Epidemiology,RMA,Unknown,Unknown,XX,RMAXX,5592
2021 Comptryx,Research & Development,Research,Biologist,RMB,Executive,Unknown,EX,RMBEX,5593
2021 Comptryx,Research & Development,Research,Biologist,RMB,Management,Senior Director,M6,RMBM6,5594
2021 Comptryx,Research & Development,Research,Biologist,RMB,Management,Unknown,MX,RMBMX,5595
2021 Comptryx,Research & Development,Research,Biologist,RMB,Management,Director,M5,RMBM5,5596
2021 Comptryx,Research & Development,Research,Biologist,RMB,Management,Senior Manager,M4,RMBM4,5597
2021 Comptryx,Research & Development,Research,Biologist,RMB,Management,Manager,M3,RMBM3,5598
2021 Comptryx,Research & Development,Research,Biologist,RMB,Management,Senior Supervisor,M2,RMBM2,5599
2021 Comptryx,Research & Development,Research,Biologist,RMB,Management,Supervisor,M1,RMBM1,5600
2021 Comptryx,Research & Development,Research,Biologist,RMB,Professional,Unknown,PX,RMBPX,5601
2021 Comptryx,Research & Development,Research,Biologist,RMB,Professional,Fellow,P8,RMBP8,5602
2021 Comptryx,Research & Development,Research,Biologist,RMB,Professional,Strategist,P7,RMBP7,5603
2021 Comptryx,Research & Development,Research,Biologist,RMB,Professional,Advisory,P6,RMBP6,5604
2021 Comptryx,Research & Development,Research,Biologist,RMB,Professional,Expert,P5,RMBP5,5605
2021 Comptryx,Research & Development,Research,Biologist,RMB,Professional,Mastery,P4,RMBP4,5606
2021 Comptryx,Research & Development,Research,Biologist,RMB,Professional,Proficiency,P3,RMBP3,5607
2021 Comptryx,Research & Development,Research,Biologist,RMB,Professional,Developing,P2,RMBP2,5608
2021 Comptryx,Research & Development,Research,Biologist,RMB,Professional,Entry,P1,RMBP1,5609
2021 Comptryx,Research & Development,Research,Biologist,RMB,Support,Unknown,SX,RMBSX,5610
2021 Comptryx,Research & Development,Research,Biologist,RMB,Support,Specialist,S5,RMBS5,5611
2021 Comptryx,Research & Development,Research,Biologist,RMB,Support,Advanced,S4,RMBS4,5612
2021 Comptryx,Research & Development,Research,Biologist,RMB,Support,Skilled,S3,RMBS3,5613
2021 Comptryx,Research & Development,Research,Biologist,RMB,Support,Proficient,S2,RMBS2,5614
2021 Comptryx,Research & Development,Research,Biologist,RMB,Support,Associate,S1,RMBS1,5615
2021 Comptryx,Research & Development,Research,Biologist,RMB,Unknown,Unknown,XX,RMBXX,5616
2021 Comptryx,Research & Development,Research,Chemist,RMC,Executive,Unknown,EX,RMCEX,5617
2021 Comptryx,Research & Development,Research,Chemist,RMC,Management,Senior Director,M6,RMCM6,5618
2021 Comptryx,Research & Development,Research,Chemist,RMC,Management,Unknown,MX,RMCMX,5619
2021 Comptryx,Research & Development,Research,Chemist,RMC,Management,Director,M5,RMCM5,5620
2021 Comptryx,Research & Development,Research,Chemist,RMC,Management,Senior Manager,M4,RMCM4,5621
2021 Comptryx,Research & Development,Research,Chemist,RMC,Management,Manager,M3,RMCM3,5622
2021 Comptryx,Research & Development,Research,Chemist,RMC,Management,Senior Supervisor,M2,RMCM2,5623
2021 Comptryx,Research & Development,Research,Chemist,RMC,Management,Supervisor,M1,RMCM1,5624
2021 Comptryx,Research & Development,Research,Chemist,RMC,Professional,Unknown,PX,RMCPX,5625
2021 Comptryx,Research & Development,Research,Chemist,RMC,Professional,Fellow,P8,RMCP8,5626
2021 Comptryx,Research & Development,Research,Chemist,RMC,Professional,Strategist,P7,RMCP7,5627
2021 Comptryx,Research & Development,Research,Chemist,RMC,Professional,Advisory,P6,RMCP6,5628
2021 Comptryx,Research & Development,Research,Chemist,RMC,Professional,Expert,P5,RMCP5,5629
2021 Comptryx,Research & Development,Research,Chemist,RMC,Professional,Mastery,P4,RMCP4,5630
2021 Comptryx,Research & Development,Research,Chemist,RMC,Professional,Proficiency,P3,RMCP3,5631
2021 Comptryx,Research & Development,Research,Chemist,RMC,Professional,Developing,P2,RMCP2,5632
2021 Comptryx,Research & Development,Research,Chemist,RMC,Professional,Entry,P1,RMCP1,5633
2021 Comptryx,Research & Development,Research,Chemist,RMC,Support,Unknown,SX,RMCSX,5634
2021 Comptryx,Research & Development,Research,Chemist,RMC,Support,Specialist,S5,RMCS5,5635
2021 Comptryx,Research & Development,Research,Chemist,RMC,Support,Advanced,S4,RMCS4,5636
2021 Comptryx,Research & Development,Research,Chemist,RMC,Support,Skilled,S3,RMCS3,5637
2021 Comptryx,Research & Development,Research,Chemist,RMC,Support,Proficient,S2,RMCS2,5638
2021 Comptryx,Research & Development,Research,Chemist,RMC,Support,Associate,S1,RMCS1,5639
2021 Comptryx,Research & Development,Research,Chemist,RMC,Unknown,Unknown,XX,RMCXX,5640
2021 Comptryx,Research & Development,Research,Meteorologist,RME,Executive,Unknown,EX,RMEEX,5641
2021 Comptryx,Research & Development,Research,Meteorologist,RME,Management,Unknown,MX,RMEMX,5642
2021 Comptryx,Research & Development,Research,Meteorologist,RME,Management,Senior Director,M6,RMEM6,5643
2021 Comptryx,Research & Development,Research,Meteorologist,RME,Management,Director,M5,RMEM5,5644
2021 Comptryx,Research & Development,Research,Meteorologist,RME,Management,Senior Manager,M4,RMEM4,5645
2021 Comptryx,Research & Development,Research,Meteorologist,RME,Management,Manager,M3,RMEM3,5646
2021 Comptryx,Research & Development,Research,Meteorologist,RME,Management,Senior Supervisor,M2,RMEM2,5647
2021 Comptryx,Research & Development,Research,Meteorologist,RME,Management,Supervisor,M1,RMEM1,5648
2021 Comptryx,Research & Development,Research,Meteorologist,RME,Professional,Unknown,PX,RMEPX,5649
2021 Comptryx,Research & Development,Research,Meteorologist,RME,Professional,Fellow,P8,RMEP8,5650
2021 Comptryx,Research & Development,Research,Meteorologist,RME,Professional,Strategist,P7,RMEP7,5651
2021 Comptryx,Research & Development,Research,Meteorologist,RME,Professional,Advisory,P6,RMEP6,5652
2021 Comptryx,Research & Development,Research,Meteorologist,RME,Professional,Expert,P5,RMEP5,5653
2021 Comptryx,Research & Development,Research,Meteorologist,RME,Professional,Mastery,P4,RMEP4,5654
2021 Comptryx,Research & Development,Research,Meteorologist,RME,Professional,Proficiency,P3,RMEP3,5655
2021 Comptryx,Research & Development,Research,Meteorologist,RME,Professional,Developing,P2,RMEP2,5656
2021 Comptryx,Research & Development,Research,Meteorologist,RME,Professional,Entry,P1,RMEP1,5657
2021 Comptryx,Research & Development,Research,Meteorologist,RME,Support,Unknown,SX,RMESX,5658
2021 Comptryx,Research & Development,Research,Meteorologist,RME,Support,Specialist,S5,RMES5,5659
2021 Comptryx,Research & Development,Research,Meteorologist,RME,Support,Advanced,S4,RMES4,5660
2021 Comptryx,Research & Development,Research,Meteorologist,RME,Support,Skilled,S3,RMES3,5661
2021 Comptryx,Research & Development,Research,Meteorologist,RME,Support,Proficient,S2,RMES2,5662
2021 Comptryx,Research & Development,Research,Meteorologist,RME,Support,Associate,S1,RMES1,5663
2021 Comptryx,Research & Development,Research,Meteorologist,RME,Unknown,Unknown,XX,RMEXX,5664
2021 Comptryx,Research & Development,Research,Pathology Research,RMF,Executive,Unknown,EX,RMFEX,5665
2021 Comptryx,Research & Development,Research,Pathology Research,RMF,Management,Senior Director,M6,RMFM6,5666
2021 Comptryx,Research & Development,Research,Pathology Research,RMF,Management,Unknown,MX,RMFMX,5667
2021 Comptryx,Research & Development,Research,Pathology Research,RMF,Management,Director,M5,RMFM5,5668
