ORG_INFO_COMPANY_CODE,YOUR_EEID,COUNTRY_NAME,IND_NAME,POS_CODE,YOUR_CODE,YOUR_TITLE,YOUR_GRADE,EMP_ROLE,SUP_ID,ORG_CODE,EMP_TYPE,EMP_CLASS,TIME_W,BASE_SALARY,CURR_CODE,NUM_MONTHS,STIELIG,BONTGT
Company A,120305053,United States,Computer/Hardware Systems,AIGM4,00I07Q,Manager Info Technology II,M29,Internal,120283663,GIT,Regular,US - Exempt,100%,175000,USD,12,Y,26250
Company A,120304515,United States,Computer/Hardware Systems,AIGM4,00I07Q,Manager Info Technology II,M29,Internal,120304969,GIT,Regular,US - Exempt,100%,175000,USD,12,Y,26250
Company A,1320341,United States,Computer/Hardware Systems,AIGM4,00I07Q,Manager Info Technology II,M29,Internal,43280259,GIT,Regular,US - Exempt,100%,173068,USD,12,Y,25960
Company A,40561235,United States,Computer/Hardware Systems,AIGM4,00I07Q,Manager Info Technology II,M29,Internal,1320341,GIT,Regular,US - Exempt,100%,172632,USD,12,Y,25895
Company A,120274185,United States,Computer/Hardware Systems,AIGM4,00I07Q,Manager Info Technology II,M29,Internal,120268175,GIT,Regular,US - Exempt,100%,170074,USD,12,Y,25511
Company A,985049,United States,Computer/Hardware Systems,AIGM4,00I07Q,Manager Info Technology II,M29,Internal,40097973,GIT,Regular,US - Exempt,100%,168730,USD,12,Y,25310
Company A,120304119,United States,Computer/Hardware Systems,AIGM4,00I07Q,Manager Info Technology II,M29,Internal,120279783,GIT,Regular,US - Exempt,100%,168630,USD,12,Y,25295
Company A,120285681,United States,Computer/Hardware Systems,AIGM4,00I07Q,Manager Info Technology II,M29,Internal,120279969,GIT,Regular,US - Exempt,100%,168333,USD,12,Y,25250
Company A,40098985,United States,Computer/Hardware Systems,AIGM4,00I07Q,Manager Info Technology II,M29,Internal,43503675,GIT,Regular,US - Exempt,100%,167674,USD,12,Y,25151
Company A,120302055,United States,Computer/Hardware Systems,AIGM4,00I07Q,Manager Info Technology II,M29,Internal,120268175,GIT,Regular,US - Exempt,100%,167200,USD,12,Y,25080
Company A,120281969,United States,Computer/Hardware Systems,AIGM4,00I07Q,Manager Info Technology II,M29,Internal,43503675,GIT,Regular,US - Exempt,100%,165566,USD,12,Y,24835
Company A,120279137,United States,Computer/Hardware Systems,AIGM4,00I07Q,Manager Info Technology II,M29,Internal,120268175,GIT,Regular,US - Exempt,100%,165230,USD,12,Y,24785
Company A,120263183,United States,Computer/Hardware Systems,AIGM4,00I07Q,Manager Info Technology II,M29,Internal,43503675,GIT,Regular,US - Exempt,100%,164545,USD,12,Y,24682
Company A,40788765,United States,Computer/Hardware Systems,AIGM4,00I07Q,Manager Info Technology II,M29,Internal,43503675,GIT,Regular,US - Exempt,100%,164543,USD,12,Y,24681
Company A,20061223,United States,Computer/Hardware Systems,AIGM4,00I07Q,Manager Info Technology II,M29,Internal,120294885,GIT,Regular,US - Exempt,100%,161614,USD,12,Y,24242
Company A,43640737,United States,Computer/Hardware Systems,AIGM4,00I07Q,Manager Info Technology II,M29,Internal,120283663,GIT,Regular,US - Exempt,100%,161108,USD,12,Y,24166
Company A,120305153,United States,Computer/Hardware Systems,AIGM4,00I07Q,Manager Info Technology II,M29,Internal,120268175,GIT,Regular,US - Exempt,100%,160000,USD,12,Y,24000
Company A,43654305,United States,Computer/Hardware Systems,AIGM4,00I07Q,Manager Info Technology II,M29,Internal,43591913,GIT,Regular,US - Exempt,100%,156445,USD,12,Y,23467
Company A,15661823,United States,Computer/Hardware Systems,AIGM4,00I07Q,Manager Info Technology II,M29,Internal,43503675,GIT,Regular,US - Exempt,100%,155572,USD,12,Y,23336
Company A,43842749,United States,Computer/Hardware Systems,AIGM4,00I07Q,Manager Info Technology II,M29,Internal,43591913,GIT,Regular,US - Exempt,100%,155195,USD,12,Y,23279
Company A,120266093,United States,Computer/Hardware Systems,AIGM4,00I07Q,Manager Info Technology II,M29,Internal,120283663,GIT,Regular,US - Exempt,100%,154533,USD,12,Y,23180
Company A,120301853,United States,Computer/Hardware Systems,AIGM4,00I07Q,Manager Info Technology II,M29,Internal,120279969,GIT,Regular,US - Exempt,100%,153675,USD,12,Y,23051
Company A,120304211,United States,Computer/Hardware Systems,AIGM4,00I07Q,Manager Info Technology II,M29,Internal,120279783,GIT,Regular,US - Exempt,100%,153450,USD,12,Y,23018
Company A,120279397,United States,Computer/Hardware Systems,AIGM4,00I07Q,Manager Info Technology II,M29,Internal,43503675,GIT,Regular,US - Exempt,100%,152455,USD,12,Y,22868
Company A,15676609,United States,Computer/Hardware Systems,AIGM4,00I07Q,Manager Info Technology II,M29,Internal,120279783,GIT,Regular,US - Exempt,100%,148322,USD,12,Y,22248
Company A,162109827,United States,Computer/Hardware Systems,AIGM4,00I07Q,Manager Info Technology II,M29,Internal,43503675,GIT,Regular,US - Exempt,100%,137800,USD,12,Y,20670
Company A,70023103,France,Computer/Hardware Systems,AIGM4,00I07Q,Manager Info Technology II,M13,Internal,120309077,GLMC,Regular,France - Cadre,100%,125351,EUR,12,Y,18803
Company A,1044817,Ireland,Computer/Hardware Systems,AIGM4,00I07Q,Manager Info Technology II,M15,Internal,120304969,GIT,Regular,,100%,112200,EUR,12,Y,16830
Company A,70033433,United States,Networking,AIGM5,00I07R,Director Info Technology I,DIR1,Internal,70008717,EDG,Regular,US - Exempt,100%,241020,USD,12,Y,72306
Company A,70008995,United States,Networking,AIGM5,00I07R,Director Info Technology I,DIR1,Internal,70008717,EDG,Regular,US - Exempt,100%,213150,USD,12,Y,63945
Company A,40526445,United States,Computer/Hardware Systems,AIGM5,00I07R,Director Info Technology I,DIR1,Internal,120308047,GIT,Regular,US - Exempt,100%,212677,USD,12,Y,63803
Company A,120273115,United States,Computer/Hardware Systems,AIGM5,00I07R,Director Info Technology I,DIR1,Internal,120279783,GIT,Regular,US - Exempt,100%,203046,USD,12,Y,60914
Company A,20022855,United States,Computer/Hardware Systems,AIGM5,00I07R,Director Info Technology I,DIR1,Internal,120268175,GIT,Regular,US - Exempt,100%,202041,USD,12,Y,60612
Company A,40606721,United States,Computer/Hardware Systems,AIGM5,00I07R,Director Info Technology I,DIR1,Internal,120279783,GIT,Regular,US - Exempt,100%,196291,USD,12,Y,58887
Company A,120273877,United States,Computer/Hardware Systems,AIGM5,00I07R,Director Info Technology I,DIR1,Internal,120268175,GIT,Regular,US - Exempt,100%,192679,USD,12,Y,57804
Company A,1180371,United States,Computer/Hardware Systems,AIGM5,00I07R,Director Info Technology I,DIR1,Internal,162300753,GIT,Regular,US - Exempt,100%,191745,USD,12,Y,57524
Company A,120305451,United States,Computer/Hardware Systems,AIGM5,00I07R,Director Info Technology I,DIR1,Internal,120272279,GIT,Regular,US - Exempt,100%,185000,USD,12,Y,55500
Company A,43050327,United States,Computer/Hardware Systems,AIGM5,00I07R,Director Info Technology I,DIR1,Internal,43280259,GIT,Regular,US - Exempt,100%,178424,USD,12,Y,53527
Company A,70008717,United States,Networking,AIGM6,00I07T,Director Info Technology III,DIR3,Internal,43676119,EDG,Regular,US - Exempt,100%,271880,USD,12,Y,108752
Company A,70006869,United States,Networking,AIGM6,00I07T,Director Info Technology III,DIR3,Internal,15442207,EDG,Regular,US - Exempt,100%,259759,USD,12,Y,103904
Company A,120279783,United States,Computer/Hardware Systems,AIGM6,00I07T,Director Info Technology III,DIR3,Internal,120275051,GIT,Regular,US - Exempt,100%,236660,USD,12,Y,94664
Company A,120272279,United States,Computer/Hardware Systems,AIGM6,00I07T,Director Info Technology III,DIR3,Internal,120308047,GIT,Regular,US - Exempt,100%,228889,USD,12,Y,91556
Company A,120304199,United States,Computer/Hardware Systems,AIGM5,00I07S,Director Info Technology II,DIR2,Internal,120302781,GIT,Regular,US - Exempt,100%,281875,USD,12,Y,98656
Company A,120294885,United States,Computer/Hardware Systems,AIGM5,00I07S,Director Info Technology II,DIR2,Internal,162300753,GIT,Regular,US - Exempt,100%,255975,USD,12,Y,89591
Company A,120270713,United States,Computer/Hardware Systems,AIGM5,00I07S,Director Info Technology II,DIR2,Internal,120268175,GIT,Regular,US - Exempt,100%,249312,USD,12,Y,87259
Company A,120263897,United States,Computer/Hardware Systems,AIGM5,00I07S,Director Info Technology II,DIR2,Internal,120279783,GIT,Regular,US - Exempt,100%,243014,USD,12,Y,85055
Company A,120277293,United States,Computer/Hardware Systems,AIGM5,00I07S,Director Info Technology II,DIR2,Internal,120268175,GIT,Regular,US - Exempt,100%,237544,USD,12,Y,83140
Company A,43591913,United States,Computer/Hardware Systems,AIGM5,00I07S,Director Info Technology II,DIR2,Internal,43280259,GIT,Regular,US - Exempt,100%,232480,USD,12,Y,81368
Company A,42749545,United States,Computer/Hardware Systems,AIGM5,00I07S,Director Info Technology II,DIR2,Internal,120281583,GIT,Regular,US - Exempt,100%,231643,USD,12,Y,81075
Company A,120305001,United States,Computer/Hardware Systems,AIGM5,00I07S,Director Info Technology II,DIR2,Internal,120279783,GIT,Regular,US - Exempt,100%,230000,USD,12,Y,80500
Company A,120304969,United States,Computer/Hardware Systems,AIGM5,00I07S,Director Info Technology II,DIR2,Internal,120281583,GIT,Regular,US - Exempt,100%,230000,USD,12,Y,80500
Company A,120279969,United States,Computer/Hardware Systems,AIGM5,00I07S,Director Info Technology II,DIR2,Internal,120302987,GIT,Regular,US - Exempt,100%,229561,USD,12,Y,80346
Company A,43041649,United States,Computer/Hardware Systems,AIGM5,00I07S,Director Info Technology II,DIR2,Internal,43280259,GIT,Regular,US - Exempt,100%,223480,USD,12,Y,78218
Company A,42916595,United States,Computer/Hardware Systems,AIGM5,00I07S,Director Info Technology II,DIR2,Internal,120270097,GIT,Regular,US - Exempt,100%,220000,USD,12,Y,77000
Company A,120306157,United States,Computer/Hardware Systems,AIGM5,00I07S,Director Info Technology II,DIR2,Internal,120281583,GIT,Regular,US - Exempt,100%,220000,USD,12,Y,77000
Company A,1136871,United States,Computer/Hardware Systems,AIGM5,00I07S,Director Info Technology II,DIR2,Internal,43280259,GIT,Regular,US - Exempt,100%,218689,USD,12,Y,76541
Company A,43503675,United States,Computer/Hardware Systems,AIGM5,00I07S,Director Info Technology II,DIR2,Internal,120302987,GIT,Regular,US - Exempt,100%,217712,USD,12,Y,76199
Company A,120283663,United States,Computer/Hardware Systems,AIGM5,00I07S,Director Info Technology II,DIR2,Internal,120302987,GIT,Regular,US - Exempt,100%,211562,USD,12,Y,74047
Company A,40098023,United States,Computer/Hardware Systems,AIGM5,00I07S,Director Info Technology II,DIR2,Internal,43280259,GIT,Regular,US - Exempt,100%,206025,USD,12,Y,72109
Company A,120303803,India,Computer/Hardware Systems,AIGP1,E0I04F,IT Developer/Engineer I b,M11,Internal,43541029,GIT,Regular,,100%,615621.6,INR,12,Y,21120
Company A,120303833,India,Computer/Hardware Systems,AIGP1,E0I04F,IT Developer/Engineer I b,M11,Internal,120281969,GIT,Regular,,100%,574580.16,INR,12,Y,19712
Company A,120297849,India,Computer/Hardware Systems,AIGP1,E0I04F,IT Developer/Engineer I b,M11,Internal,43541029,GIT,Regular,,100%,521420.12,INR,12,Y,17888
Company A,70033835,United States,Networking,AIGL1,00I03F,IT Ops/Support Analyst I,M22,Internal,70033433,EDG,Regular,US - non-Exempt,100%,85013,USD,12,Y,2720
Company A,120288093,United States,Computer/Hardware Systems,AIGL1,00I03F,IT Ops/Support Analyst I,M22,Internal,70025425,STOR,Regular,US - non-Exempt,100%,57165,USD,12,Y,1829
Company A,120286909,India,Networking,AIGL2,00I03G,IT Ops/Support Analyst II,M16,Internal,70008727,EDG,Regular,,100%,1212588,INR,12,Y,41600
Company A,70010949,India,Networking,AIGL2,00I03G,IT Ops/Support Analyst II,M16,Internal,70008727,EDG,Regular,,100%,1136201.34,INR,12,Y,38979
Company A,120293375,India,Networking,AIGL2,00I03G,IT Ops/Support Analyst II,M16,Internal,70008727,EDG,Regular,,100%,1091329.2,INR,12,Y,37440
Company A,120295847,India,Computer/Hardware Systems,AIGL2,00I03G,IT Ops/Support Analyst II,M16,Internal,43418347,GIT,Regular,,100%,965406.6,INR,12,Y,33120
Company A,120295021,India,Networking,AIGL2,00I03G,IT Ops/Support Analyst II,M16,Internal,70008727,EDG,Regular,,100%,870078.53,INR,12,Y,29850
Company A,120265551,United States,Networking,AIGL2,00I03G,IT Ops/Support Analyst II,M23,Internal,120297439,EDG,Regular,US - Exempt,100%,77043,USD,12,Y,2465
Company A,70030791,United States,Computer/Hardware Systems,AIGL2,00I03G,IT Ops/Support Analyst II,M23,Internal,70030367,GLMC,Regular,US - Exempt,100%,72989,USD,12,Y,3649
Company A,70032485,United States,Computer/Hardware Systems,AIGL2,00I03G,IT Ops/Support Analyst II,M23,Internal,70030367,GLMC,Regular,US - Exempt,100%,54891,USD,12,Y,2745
Company A,43095875,France,Computer/Hardware Systems,AIGL2,00I03G,IT Ops/Support Analyst II,M07,Internal,43241047,GOM,Regular,France - Cadre,100%,49083,EUR,12,Y,1571
Company A,120286837,India,Networking,AIGL3,00I03H,IT Ops/Support Analyst III,M22,Internal,70008803,EDG,Regular,,100%,2139951.98,INR,12,Y,73415
Company A,120279117,India,Networking,AIGL3,00I03H,IT Ops/Support Analyst III,M22,Internal,70008727,EDG,Regular,,100%,1945218.75,INR,12,Y,66734
Company A,70016543,India,Networking,AIGL3,00I03H,IT Ops/Support Analyst III,M22,Internal,42785769,EDG,Regular,,100%,1821998.77,INR,12,Y,62507
Company A,120307929,India,Computer/Hardware Systems,AIGL3,00I03H,IT Ops/Support Analyst III,M22,Internal,120302055,GIT,Regular,,100%,1585692,INR,12,Y,54400
Company A,70010903,China,Networking,AIGL3,00I03H,IT Ops/Support Analyst III,M12,Internal,70006575,EDG,Regular,,100%,317086,CNY,14,Y,10147
Company A,44038615,China,Computer/Hardware Systems,AIGL3,00I03H,IT Ops/Support Analyst III,M12,Internal,43418347,GIT,Regular,,100%,210973,CNY,14,Y,6751
Company A,70026389,United States,Computer/Hardware Systems,AIGL3,00I03H,IT Ops/Support Analyst III,M25,Internal,120282649,STOR,Regular,US - Exempt,100%,150438,USD,12,Y,4814
Company A,120266493,United States,Computer/Hardware Systems,AIGL3,00I03H,IT Ops/Support Analyst III,M25,Internal,120282649,STOR,Regular,US - Exempt,100%,122146,USD,12,Y,3909
Company A,120282139,United States,Computer/Hardware Systems,AIGL3,00I03H,IT Ops/Support Analyst III,M25,Internal,43418347,GIT,Regular,US - Exempt,100%,109198,USD,12,Y,3494
Company A,120145341,United States,Networking,AIGL3,00I03H,IT Ops/Support Analyst III,M25,Internal,70008803,EDG,Regular,US - Exempt,100%,103167,USD,12,Y,3301
Company A,70021441,United States,Computer/Hardware Systems,AIGL3,00I03H,IT Ops/Support Analyst III,M25,Internal,70030367,GLMC,Regular,US - Exempt,100%,103098,USD,12,Y,3299
Company A,70021591,United States,Computer/Hardware Systems,AIGL3,00I03H,IT Ops/Support Analyst III,M25,Internal,70030367,GLMC,Regular,US - Exempt,100%,100687,USD,12,Y,3222
Company A,70021385,United States,Computer/Hardware Systems,AIGL3,00I03H,IT Ops/Support Analyst III,M25,Internal,70030367,GLMC,Regular,US - Exempt,100%,100245,USD,12,Y,3208
Company A,120266381,United States,Computer/Hardware Systems,AIGL3,00I03H,IT Ops/Support Analyst III,M25,Internal,120282649,STOR,Regular,US - Exempt,100%,95645,USD,12,Y,3061
Company A,70010157,United States,Networking,AIGL3,00I03H,IT Ops/Support Analyst III,M25,Internal,120297439,EDG,Regular,US - Exempt,100%,87756,USD,12,Y,2808
Company A,120300867,United States,Professional Services/Outsourcing Solutions,AIGL3,00I03H,IT Ops/Support Analyst III,M25,Internal,120268157,PNT,Regular,US - Exempt,100%,87040,USD,12,Y,2785
Company A,70031789,United States,Computer/Hardware Systems,AIGL3,00I03H,IT Ops/Support Analyst III,M25,Internal,70030367,GLMC,Regular,US - Exempt,100%,86539,USD,12,Y,6923
Company A,120276929,United States,Computer/Hardware Systems,AIGL3,00I03H,IT Ops/Support Analyst III,M25,Internal,43418347,GIT,Regular,US - Exempt,100%,86097,USD,12,Y,2755
Company A,70025317,United States,Computer/Hardware Systems,AIGL3,00I03H,IT Ops/Support Analyst III,M25,Internal,120282649,STOR,Regular,US - Exempt,100%,85481,USD,12,Y,2735
Company A,43094995,Singapore,Computer/Hardware Systems,AIGL3,00I03H,IT Ops/Support Analyst III,M14,Internal,43418347,GIT,Regular,,100%,79770,SGD,13,Y,2553
Company A,120266433,United Kingdom,Computer/Hardware Systems,AIGL3,00I03H,IT Ops/Support Analyst III,M11,Internal,43418347,GIT,Regular,,100%,51241,GBP,12,Y,1640
Company A,120303807,India,Computer/Hardware Systems,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,120294885,GIT,Regular,,100%,3357936,INR,12,Y,270000
Company A,70007205,India,Networking,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,70008727,EDG,Regular,,100%,2705074.98,INR,12,Y,217506
Company A,70010987,India,Networking,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,70008995,EDG,Regular,,100%,2690174.14,INR,12,Y,216308
Company A,70006597,India,Networking,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,70008727,EDG,Regular,,100%,2565657.14,INR,12,Y,206296
Company A,70011129,India,Networking,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,70008727,EDG,Regular,,100%,2518611.13,INR,12,Y,202513
Company A,120306795,India,Computer/Hardware Systems,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,15499287,GIT,Regular,,100%,2448495,INR,12,Y,196875
Company A,120305735,India,Networking,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,70008727,EDG,Regular,,100%,2052072,INR,12,Y,165000
Company A,120264459,China,Networking,AIGL4,00I03I,IT Ops/Support Analyst IV,M15,Internal,70006575,EDG,Regular,,100%,408881,CNY,14,Y,30666
Company A,120282373,United States,Computer/Hardware Systems,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,120282649,STOR,Regular,US - Exempt,100%,172200,USD,12,Y,12915
Company A,70033377,United States,Networking,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,70033433,EDG,Regular,US - Exempt,100%,169435,USD,12,Y,12708
Company A,70023707,United States,Networking,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,1186089,EDG,Regular,US - Exempt,100%,163548,USD,12,Y,12266
Company A,70011327,United States,Networking,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,1186089,EDG,Regular,US - Exempt,100%,162262,USD,12,Y,12170
Company A,120297599,United States,Computer/Hardware Systems,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,120282649,STOR,Regular,US - Exempt,100%,160000,USD,12,Y,12000
Company A,737197,United States,Computer/Hardware Systems,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,120270713,GIT,Regular,US - Exempt,100%,145938,USD,12,Y,10945
Company A,70021617,United States,Computer/Hardware Systems,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,70022177,GLMC,Regular,US - Exempt,100%,142825,USD,12,Y,10712
Company A,519421,United States,Computer/Hardware Systems,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,43418347,GIT,Regular,US - Exempt,100%,140565,USD,12,Y,10542
Company A,70022237,United States,Professional Services/Outsourcing Solutions,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,70021445,PNT,Regular,US - Exempt,100%,137179,USD,12,Y,10288
Company A,70033393,United States,Networking,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,70033359,EDG,Regular,US - Exempt,100%,134930,USD,12,Y,10120
Company A,70026957,United States,Computer/Hardware Systems,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,120282649,STOR,Regular,US - Exempt,100%,133007,USD,12,Y,9976
Company A,70007823,United States,Networking,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,70008717,EDG,Regular,US - Exempt,100%,128650,USD,12,Y,9649
Company A,120115799,United States,Computer/Hardware Systems,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,43418347,GIT,Regular,US - Exempt,100%,125774,USD,12,Y,9433
Company A,21583,United States,Computer/Hardware Systems,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,43418347,GIT,Regular,US - Exempt,100%,125634,USD,12,Y,9423
Company A,120305227,United States,Computer/Hardware Systems,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,43418347,GIT,Regular,US - Exempt,100%,125000,USD,12,Y,9375
Company A,43810853,United States,Computer/Hardware Systems,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,43418347,GIT,Regular,US - Exempt,100%,122668,USD,12,Y,9200
Company A,70027781,Canada,Computer/Hardware Systems,AIGL4,00I03I,IT Ops/Support Analyst IV,M14,Internal,120282649,STOR,Regular,,100%,122483,CAD,12,Y,9186
Company A,70021529,United States,Computer/Hardware Systems,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,70030367,GLMC,Regular,US - Exempt,100%,120727,USD,12,Y,9055
Company A,120284485,United States,Computer/Hardware Systems,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,20046803,CMPT,Regular,US - Exempt,100%,119607,USD,12,Y,8971
Company A,70010145,United States,Networking,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,120297439,EDG,Regular,US - Exempt,100%,116397,USD,12,Y,8730
Company A,1136609,United States,Computer/Hardware Systems,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,43106747,LEGO,Regular,US - Exempt,100%,115570,USD,12,Y,8668
Company A,70007653,United States,Networking,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,70007647,EDG,Regular,US - Exempt,100%,112757,USD,12,Y,8457
Company A,1183525,United States,Computer/Hardware Systems,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,120270713,GIT,Regular,US - Exempt,100%,107667,USD,12,Y,8075
Company A,120305313,United States,Computer/Hardware Systems,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,15499287,GIT,Regular,US - Exempt,100%,105000,USD,12,Y,7875
Company A,18090359,United States,Computer/Hardware Systems,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,43418347,GIT,Regular,US - Exempt,100%,104752,USD,12,Y,7856
Company A,120304517,United States,Computer/Hardware Systems,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,15499287,GIT,Regular,US - Exempt,100%,100000,USD,12,Y,7500
Company A,120023763,United States,Computer/Hardware Systems,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,43106747,LEGO,Regular,US - Exempt,100%,93086,USD,12,Y,6981
Company A,120306805,United States,Computer/Hardware Systems,AIGL4,00I03I,IT Ops/Support Analyst IV,M27,Internal,120302055,GIT,Regular,US - Exempt,100%,90000,USD,12,Y,6750
Company A,120306711,Ireland,Computer/Hardware Systems,AIGL4,00I03I,IT Ops/Support Analyst IV,M12,Internal,120302055,GIT,Regular,,100%,85000,EUR,12,Y,6375
Company A,244997,Germany,Computer/Hardware Systems,AIGL4,00I03I,IT Ops/Support Analyst IV,M10,Internal,40796825,HR,Regular,,100%,81406,EUR,13.22,Y,6105
Company A,43568089,Ireland,Computer/Hardware Systems,AIGL4,00I03I,IT Ops/Support Analyst IV,M12,Internal,43418347,GIT,Regular,,100%,64602,EUR,12,Y,4845
Company A,120259351,United States,Networking,AIGL5,00I03J,IT Ops/Support Analyst V,M28,Internal,1186089,EDG,Regular,US - Exempt,100%,183980,USD,12,Y,18398
Company A,70007581,United States,Networking,AIGL5,00I03J,IT Ops/Support Analyst V,M28,Internal,70008803,EDG,Regular,US - Exempt,100%,178970,USD,12,Y,17897
Company A,70023903,United States,Computer/Hardware Systems,AIGL5,00I03J,IT Ops/Support Analyst V,M28,Internal,120282649,STOR,Regular,US - Exempt,100%,156997,USD,12,Y,15700
Company A,1087543,United States,Computer/Hardware Systems,AIGL5,00I03J,IT Ops/Support Analyst V,M28,Internal,43418347,GIT,Regular,US - Exempt,100%,149628,USD,12,Y,14963
Company A,120223775,Colombia,Computer/Hardware Systems,AILP3,00S37H,Info Systems Architect III,M25,Internal,1046159,CME,Regular,,100%,176956090,COP,12,Y,5662595
Company A,43725249,Colombia,Computer/Hardware Systems,AILP3,00S37H,Info Systems Architect III,M25,Internal,120120287,CME,Regular,,100%,156754375,COP,12,Y,5016140
Company A,43724249,Colombia,Computer/Hardware Systems,AILP3,00S37H,Info Systems Architect III,M25,Internal,1046159,CME,Regular,,100%,149838304,COP,12,Y,4794826
Company A,43045503,Colombia,Computer/Hardware Systems,AILP3,00S37H,Info Systems Architect III,M25,Internal,1046159,CME,Regular,,100%,149285469,COP,12,Y,4777135
Company A,40432833,Costa Rica,Computer/Hardware Systems,AILP3,00S37H,Info Systems Architect III,M11,Internal,40356587,GOM,Regular,,100%,24927845,CRC,13,Y,797691
Company A,120270519,Costa Rica,Computer/Hardware Systems,AILP3,00S37H,Info Systems Architect III,M11,Internal,40356587,GOM,Regular,,100%,24196474,CRC,13,Y,774287
Company A,40401167,Costa Rica,Computer/Hardware Systems,AILP3,00S37H,Info Systems Architect III,M11,Internal,40356587,GOM,Regular,,100%,22145261,CRC,13,Y,708648
Company A,40672379,Costa Rica,Computer/Hardware Systems,AILP3,00S37H,Info Systems Architect III,M11,Internal,667703,GOM,Regular,,100%,22036706,CRC,13,Y,705175
Company A,40356543,Costa Rica,Computer/Hardware Systems,AILP3,00S37H,Info Systems Architect III,M11,Internal,40399655,GOM,Regular,,100%,21481996,CRC,13,Y,687424
Company A,40356545,Costa Rica,Computer/Hardware Systems,AILP3,00S37H,Info Systems Architect III,M11,Internal,892241,GOM,Regular,,100%,21376692,CRC,13,Y,684054
Company A,40664237,Costa Rica,Computer/Hardware Systems,AILP3,00S37H,Info Systems Architect III,M11,Internal,40356587,GOM,Regular,,100%,21308718,CRC,13,Y,681879
Company A,120155237,Costa Rica,Computer/Hardware Systems,AILP3,00S37H,Info Systems Architect III,M11,Internal,40356587,GOM,Regular,,100%,20475101,CRC,13,Y,655203
Company A,40427235,Costa Rica,Computer/Hardware Systems,AILP3,00S37H,Info Systems Architect III,M11,Internal,40356587,GOM,Regular,,100%,20358000,CRC,13,Y,651456
Company A,120300059,Costa Rica,Computer/Hardware Systems,AILP3,00S37H,Info Systems Architect III,M11,Internal,40356587,GOM,Regular,,100%,20358000,CRC,13,Y,651456
Company A,40828703,Costa Rica,Computer/Hardware Systems,AILP3,00S37H,Info Systems Architect III,M11,Internal,40356587,GOM,Regular,,100%,20023893,CRC,13,Y,640765
Company A,40747777,Costa Rica,Computer/Hardware Systems,AILP3,00S37H,Info Systems Architect III,M11,Internal,667703,GOM,Regular,,100%,20022932,CRC,13,Y,640734
Company A,120286841,Costa Rica,Computer/Hardware Systems,AILP3,00S37H,Info Systems Architect III,M11,Internal,40356587,GOM,Regular,,100%,19006653,CRC,13,Y,608213
Company A,798811,Japan,Computer/Hardware Systems,AILP3,00S37H,Info Systems Architect III,M07,Internal,1297611,CME,Regular,,100%,8071506,JPY,18,Y,258288
Company A,120295985,Japan,Computer/Hardware Systems,AILP3,00S37H,Info Systems Architect III,M07,Internal,1060739,CME,Regular,,100%,7432128,JPY,18,Y,237828
Company A,40865233,Japan,Computer/Hardware Systems,AILP3,00S37H,Info Systems Architect III,M07,Internal,1060739,CME,Regular,,100%,7339179,JPY,18,Y,234854
Company A,15642273,Japan,Computer/Hardware Systems,AILP3,00S37H,Info Systems Architect III,M07,Internal,40812623,CME,Regular,,100%,7145583,JPY,18,Y,228659
